REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
NAmerica,PWRURNUSASE01,2,2036,0.555554
NAmerica,PWRURNUSASE01,1,2037,0.555554
NAmerica,PWRURNUSASE01,2,2037,0.555554
NAmerica,PWRURNUSASE01,1,2038,0.555554
NAmerica,PWRURNUSASE01,2,2038,0.555554
NAmerica,PWRURNUSASE01,1,2039,0.555554
NAmerica,PWRURNUSASE01,2,2039,0.555554
NAmerica,PWRURNUSASE01,1,2040,0.555554
NAmerica,PWRURNUSASE01,2,2040,0.555554
NAmerica,PWRURNUSASE01,1,2041,0.555554
NAmerica,PWRURNUSASE01,2,2041,0.555554
NAmerica,PWRURNUSASE01,1,2042,0.555554
NAmerica,PWRURNUSASE01,2,2042,0.555554
NAmerica,PWRURNUSASE01,1,2043,0.555554
NAmerica,PWRURNUSASE01,2,2043,0.555554
NAmerica,PWRURNUSASE01,1,2044,0.555554
NAmerica,PWRURNUSASE01,2,2044,0.555554
NAmerica,PWRURNUSASE01,1,2045,0.555554
NAmerica,PWRURNUSASE01,2,2045,0.555554
NAmerica,PWRURNUSASE01,1,2046,0.555554
NAmerica,PWRURNUSASE01,2,2046,0.555554
NAmerica,PWRURNUSASE01,1,2047,0.555554
NAmerica,PWRURNUSASE01,2,2047,0.555554
NAmerica,PWRURNUSASE01,1,2048,0.555554
NAmerica,PWRURNUSASE01,2,2048,0.555554
NAmerica,PWRURNUSASE01,1,2049,0.555554
NAmerica,PWRURNUSASE01,2,2049,0.555554
NAmerica,PWRURNUSASE01,1,2050,0.555554
NAmerica,PWRURNUSASE01,2,2050,0.555554
NAmerica,PWRURNUSAMA01,1,2019,0.555554
NAmerica,PWRURNUSAMA01,2,2019,0.555554
NAmerica,PWRURNUSAMA01,1,2020,0.555554
NAmerica,PWRURNUSAMA01,2,2020,0.555554
NAmerica,PWRURNUSAMA01,1,2021,0.555554
NAmerica,PWRURNUSAMA01,2,2021,0.555554
NAmerica,PWRURNUSAMA01,1,2022,0.555554
NAmerica,PWRURNUSAMA01,2,2022,0.555554
NAmerica,PWRURNUSAMA01,1,2023,0.555554
NAmerica,PWRURNUSAMA01,2,2023,0.555554
NAmerica,PWRURNUSAMA01,1,2024,0.555554
NAmerica,PWRURNUSAMA01,2,2024,0.555554
NAmerica,PWRURNUSAMA01,1,2025,0.555554
NAmerica,PWRURNUSAMA01,2,2025,0.555554
NAmerica,PWRURNUSAMA01,1,2026,0.555554
NAmerica,PWRURNUSAMA01,2,2026,0.555554
NAmerica,PWRURNUSAMA01,1,2027,0.555554
NAmerica,PWRURNUSAMA01,2,2027,0.555554
NAmerica,PWRURNUSAMA01,1,2028,0.555554
NAmerica,PWRURNUSAMA01,2,2028,0.555554
NAmerica,PWRURNUSAMA01,1,2029,0.555554
NAmerica,PWRURNUSAMA01,2,2029,0.555554
NAmerica,PWRURNUSAMA01,1,2030,0.555554
NAmerica,PWRURNUSAMA01,2,2030,0.555554
NAmerica,PWRURNUSAMA01,1,2031,0.555554
NAmerica,PWRURNUSAMA01,2,2031,0.555554
NAmerica,PWRURNUSAMA01,1,2032,0.555554
NAmerica,PWRURNUSAMA01,2,2032,0.555554
NAmerica,PWRURNUSAMA01,1,2033,0.555554
NAmerica,PWRURNUSAMA01,2,2033,0.555554
NAmerica,PWRURNUSAMA01,1,2034,0.555554
NAmerica,PWRURNUSAMA01,2,2034,0.555554
NAmerica,PWRURNUSAMA01,1,2035,0.555554
NAmerica,PWRURNUSAMA01,2,2035,0.555554
NAmerica,PWRURNUSAMA01,1,2036,0.555554
NAmerica,PWRURNUSAMA01,2,2036,0.555554
NAmerica,PWRURNUSAMA01,1,2037,0.555554
NAmerica,PWRURNUSAMA01,2,2037,0.555554
NAmerica,PWRURNUSAMA01,1,2038,0.555554
NAmerica,PWRURNUSAMA01,2,2038,0.555554
NAmerica,PWRURNUSAMA01,1,2039,0.555554
NAmerica,PWRURNUSAMA01,2,2039,0.555554
NAmerica,PWRURNUSAMA01,1,2040,0.555554
NAmerica,PWRURNUSAMA01,2,2040,0.555554
NAmerica,PWRURNUSAMA01,1,2041,0.555554
NAmerica,PWRURNUSAMA01,2,2041,0.555554
NAmerica,PWRURNUSAMA01,1,2042,0.555554
NAmerica,PWRURNUSAMA01,2,2042,0.555554
NAmerica,PWRURNUSAMA01,1,2043,0.555554
NAmerica,PWRURNUSAMA01,2,2043,0.555554
NAmerica,PWRURNUSAMA01,1,2044,0.555554
NAmerica,PWRURNUSAMA01,2,2044,0.555554
NAmerica,PWRURNUSAMA01,1,2045,0.555554
NAmerica,PWRURNUSAMA01,2,2045,0.555554
NAmerica,PWRURNUSAMA01,1,2046,0.555554
NAmerica,PWRURNUSAMA01,2,2046,0.555554
NAmerica,PWRURNUSAMA01,1,2047,0.555554
NAmerica,PWRURNUSAMA01,2,2047,0.555554
NAmerica,PWRURNUSAMA01,1,2048,0.555554
NAmerica,PWRURNUSAMA01,2,2048,0.555554
NAmerica,PWRURNUSAMA01,1,2049,0.555554
NAmerica,PWRURNUSAMA01,2,2049,0.555554
NAmerica,PWRURNUSAMA01,1,2050,0.555554
NAmerica,PWRURNUSAMA01,2,2050,0.555554
NAmerica,PWRURNUSACE01,1,2019,0.555554
NAmerica,PWRURNUSACE01,2,2019,0.555554
NAmerica,PWRURNUSACE01,1,2020,0.555554
NAmerica,PWRURNUSACE01,2,2020,0.555554
NAmerica,PWRURNUSACE01,1,2021,0.555554
NAmerica,PWRURNUSACE01,2,2021,0.555554
NAmerica,PWRURNUSACE01,1,2022,0.555554
NAmerica,PWRURNUSACE01,2,2022,0.555554
NAmerica,PWRURNUSACE01,1,2023,0.555554
NAmerica,PWRURNUSACE01,2,2023,0.555554
NAmerica,PWRURNUSACE01,1,2024,0.555554
NAmerica,PWRURNUSACE01,2,2024,0.555554
NAmerica,PWRURNUSACE01,1,2025,0.555554
NAmerica,PWRURNUSACE01,2,2025,0.555554
NAmerica,PWRURNUSACE01,1,2026,0.555554
NAmerica,PWRURNUSACE01,2,2026,0.555554
NAmerica,PWRURNUSACE01,1,2027,0.555554
NAmerica,PWRURNUSACE01,2,2027,0.555554
NAmerica,PWRURNUSACE01,1,2028,0.555554
NAmerica,PWRURNUSACE01,2,2028,0.555554
NAmerica,PWRURNUSACE01,1,2029,0.555554
NAmerica,PWRURNUSACE01,2,2029,0.555554
NAmerica,PWRURNUSACE01,1,2030,0.555554
NAmerica,PWRURNUSACE01,2,2030,0.555554
NAmerica,PWRURNUSACE01,1,2031,0.555554
NAmerica,PWRURNUSACE01,2,2031,0.555554
NAmerica,PWRURNUSACE01,1,2032,0.555554
NAmerica,PWRURNUSACE01,2,2032,0.555554
NAmerica,PWRURNUSACE01,1,2033,0.555554
NAmerica,PWRURNUSACE01,2,2033,0.555554
NAmerica,PWRURNUSACE01,1,2034,0.555554
NAmerica,PWRURNUSACE01,2,2034,0.555554
NAmerica,PWRURNUSACE01,1,2035,0.555554
NAmerica,PWRURNUSACE01,2,2035,0.555554
NAmerica,PWRURNUSACE01,1,2036,0.555554
NAmerica,PWRURNUSACE01,2,2036,0.555554
NAmerica,PWRURNUSACE01,1,2037,0.555554
NAmerica,PWRURNUSACE01,2,2037,0.555554
NAmerica,PWRURNUSACE01,1,2038,0.555554
NAmerica,PWRURNUSACE01,2,2038,0.555554
NAmerica,PWRURNUSACE01,1,2039,0.555554
NAmerica,PWRURNUSACE01,2,2039,0.555554
NAmerica,PWRURNUSACE01,1,2040,0.555554
NAmerica,PWRURNUSACE01,2,2040,0.555554
NAmerica,PWRURNUSACE01,1,2041,0.555554
NAmerica,PWRURNUSACE01,2,2041,0.555554
NAmerica,PWRURNUSACE01,1,2042,0.555554
NAmerica,PWRURNUSACE01,2,2042,0.555554
NAmerica,PWRURNUSACE01,1,2043,0.555554
NAmerica,PWRURNUSACE01,2,2043,0.555554
NAmerica,PWRURNUSACE01,1,2044,0.555554
NAmerica,PWRURNUSACE01,2,2044,0.555554
NAmerica,PWRURNUSACE01,1,2045,0.555554
NAmerica,PWRURNUSACE01,2,2045,0.555554
NAmerica,PWRURNUSACE01,1,2046,0.555554
NAmerica,PWRURNUSACE01,2,2046,0.555554
NAmerica,PWRURNUSACE01,1,2047,0.555554
NAmerica,PWRURNUSACE01,2,2047,0.555554
NAmerica,PWRURNUSACE01,1,2048,0.555554
NAmerica,PWRURNUSACE01,2,2048,0.555554
NAmerica,PWRURNUSACE01,1,2049,0.555554
NAmerica,PWRURNUSACE01,2,2049,0.555554
NAmerica,PWRURNUSACE01,1,2050,0.555554
NAmerica,PWRURNUSACE01,2,2050,0.555554
NAmerica,PWRURNUSAFL01,1,2019,0.555554
NAmerica,PWRURNUSAFL01,2,2019,0.555554
NAmerica,PWRURNUSAFL01,1,2020,0.555554
NAmerica,PWRURNUSAFL01,2,2020,0.555554
NAmerica,PWRURNUSAFL01,1,2021,0.555554
NAmerica,PWRURNUSAFL01,2,2021,0.555554
NAmerica,PWRURNUSAFL01,1,2022,0.555554
NAmerica,PWRURNUSAFL01,2,2022,0.555554
NAmerica,PWRURNUSAFL01,1,2023,0.555554
NAmerica,PWRURNUSAFL01,2,2023,0.555554
NAmerica,PWRURNUSAFL01,1,2024,0.555554
NAmerica,PWRURNUSAFL01,2,2024,0.555554
NAmerica,PWRURNUSAFL01,1,2025,0.555554
NAmerica,PWRURNUSAFL01,2,2025,0.555554
NAmerica,PWRURNUSAFL01,1,2026,0.555554
NAmerica,PWRURNUSAFL01,2,2026,0.555554
NAmerica,PWRURNUSAFL01,1,2027,0.555554
NAmerica,PWRURNUSAFL01,2,2027,0.555554
NAmerica,PWRURNUSAFL01,1,2028,0.555554
NAmerica,PWRURNUSAFL01,2,2028,0.555554
NAmerica,PWRURNUSAFL01,1,2029,0.555554
NAmerica,PWRURNUSAFL01,2,2029,0.555554
NAmerica,PWRURNUSAFL01,1,2030,0.555554
NAmerica,PWRURNUSAFL01,2,2030,0.555554
NAmerica,PWRURNUSAFL01,1,2031,0.555554
NAmerica,PWRURNUSAFL01,2,2031,0.555554
NAmerica,PWRURNUSAFL01,1,2032,0.555554
NAmerica,PWRURNUSAFL01,2,2032,0.555554
NAmerica,PWRURNUSAFL01,1,2033,0.555554
NAmerica,PWRURNUSAFL01,2,2033,0.555554
NAmerica,PWRURNUSAFL01,1,2034,0.555554
NAmerica,PWRURNUSAFL01,2,2034,0.555554
NAmerica,PWRURNUSAFL01,1,2035,0.555554
NAmerica,PWRURNUSAFL01,2,2035,0.555554
NAmerica,PWRURNUSAFL01,1,2036,0.555554
NAmerica,PWRURNUSAFL01,2,2036,0.555554
NAmerica,PWRURNUSAFL01,1,2037,0.555554
NAmerica,PWRURNUSAFL01,2,2037,0.555554
NAmerica,PWRURNUSAFL01,1,2038,0.555554
NAmerica,PWRURNUSAFL01,2,2038,0.555554
NAmerica,PWRURNUSAFL01,1,2039,0.555554
NAmerica,PWRURNUSAFL01,2,2039,0.555554
NAmerica,PWRURNUSAFL01,1,2040,0.555554
NAmerica,PWRURNUSAFL01,2,2040,0.555554
NAmerica,PWRURNUSAFL01,1,2041,0.555554
NAmerica,PWRURNUSAFL01,2,2041,0.555554
NAmerica,PWRURNUSAFL01,1,2042,0.555554
NAmerica,PWRURNUSAFL01,2,2042,0.555554
NAmerica,PWRURNUSAFL01,1,2043,0.555554
NAmerica,PWRURNUSAFL01,2,2043,0.555554
NAmerica,PWRURNUSAFL01,1,2044,0.555554
NAmerica,PWRURNUSAFL01,2,2044,0.555554
NAmerica,PWRURNUSAFL01,1,2045,0.555554
NAmerica,PWRURNUSAFL01,2,2045,0.555554
NAmerica,PWRURNUSAFL01,1,2046,0.555554
NAmerica,PWRURNUSAFL01,2,2046,0.555554
NAmerica,PWRURNUSAFL01,1,2047,0.555554
NAmerica,PWRURNUSAFL01,2,2047,0.555554
NAmerica,PWRURNUSAFL01,1,2048,0.555554
NAmerica,PWRURNUSAFL01,2,2048,0.555554
NAmerica,PWRURNUSAFL01,1,2049,0.555554
NAmerica,PWRURNUSAFL01,2,2049,0.555554
NAmerica,PWRURNUSAFL01,1,2050,0.555554
NAmerica,PWRURNUSAFL01,2,2050,0.555554
NAmerica,PWRURNUSASW01,1,2019,0.555554
NAmerica,PWRURNUSASW01,2,2019,0.555554
NAmerica,PWRURNUSASW01,1,2020,0.555554
NAmerica,PWRURNUSASW01,2,2020,0.555554
NAmerica,PWRURNUSASW01,1,2021,0.555554
NAmerica,PWRURNUSASW01,2,2021,0.555554
NAmerica,PWRURNUSASW01,1,2022,0.555554
NAmerica,PWRURNUSASW01,2,2022,0.555554
NAmerica,PWRURNUSASW01,1,2023,0.555554
NAmerica,PWRURNUSASW01,2,2023,0.555554
NAmerica,PWRURNUSASW01,1,2024,0.555554
NAmerica,PWRURNUSASW01,2,2024,0.555554
NAmerica,PWRURNUSASW01,1,2025,0.555554
NAmerica,PWRURNUSASW01,2,2025,0.555554
NAmerica,PWRURNUSASW01,1,2026,0.555554
NAmerica,PWRURNUSASW01,2,2026,0.555554
NAmerica,PWRURNUSASW01,1,2027,0.555554
NAmerica,PWRURNUSASW01,2,2027,0.555554
NAmerica,PWRURNUSASW01,1,2028,0.555554
NAmerica,PWRURNUSASW01,2,2028,0.555554
NAmerica,PWRURNUSASW01,1,2029,0.555554
NAmerica,PWRURNUSASW01,2,2029,0.555554
NAmerica,PWRURNUSASW01,1,2030,0.555554
NAmerica,PWRURNUSASW01,2,2030,0.555554
NAmerica,PWRURNUSASW01,1,2031,0.555554
NAmerica,PWRURNUSASW01,2,2031,0.555554
NAmerica,PWRURNUSASW01,1,2032,0.555554
NAmerica,PWRURNUSASW01,2,2032,0.555554
NAmerica,PWRURNUSASW01,1,2033,0.555554
NAmerica,PWRURNUSASW01,2,2033,0.555554
NAmerica,PWRURNUSASW01,1,2034,0.555554
NAmerica,PWRURNUSASW01,2,2034,0.555554
NAmerica,PWRURNUSASW01,1,2035,0.555554
NAmerica,PWRURNUSASW01,2,2035,0.555554
NAmerica,PWRURNUSASW01,1,2036,0.555554
NAmerica,PWRURNUSASW01,2,2036,0.555554
NAmerica,PWRURNUSASW01,1,2037,0.555554
NAmerica,PWRURNUSASW01,2,2037,0.555554
NAmerica,PWRURNUSASW01,1,2038,0.555554
NAmerica,PWRURNUSASW01,2,2038,0.555554
NAmerica,PWRURNUSASW01,1,2039,0.555554
NAmerica,PWRURNUSASW01,2,2039,0.555554
NAmerica,PWRURNUSASW01,1,2040,0.555554
NAmerica,PWRURNUSASW01,2,2040,0.555554
NAmerica,PWRURNUSASW01,1,2041,0.555554
NAmerica,PWRURNUSASW01,2,2041,0.555554
NAmerica,PWRURNUSASW01,1,2042,0.555554
NAmerica,PWRURNUSASW01,2,2042,0.555554
NAmerica,PWRURNUSASW01,1,2043,0.555554
NAmerica,PWRURNUSASW01,2,2043,0.555554
NAmerica,PWRURNUSASW01,1,2044,0.555554
NAmerica,PWRURNUSASW01,2,2044,0.555554
NAmerica,PWRURNUSASW01,1,2045,0.555554
NAmerica,PWRURNUSASW01,2,2045,0.555554
NAmerica,PWRURNUSASW01,1,2046,0.555554
NAmerica,PWRURNUSASW01,2,2046,0.555554
NAmerica,PWRURNUSASW01,1,2047,0.555554
NAmerica,PWRURNUSASW01,2,2047,0.555554
NAmerica,PWRURNUSASW01,1,2048,0.555554
NAmerica,PWRURNUSASW01,2,2048,0.555554
NAmerica,PWRURNUSASW01,1,2049,0.555554
NAmerica,PWRURNUSASW01,2,2049,0.555554
NAmerica,PWRURNUSASW01,1,2050,0.555554
NAmerica,PWRURNUSASW01,2,2050,0.555554
NAmerica,PWRURNUSANY01,1,2019,0.555554
NAmerica,PWRURNUSANY01,2,2019,0.555554
NAmerica,PWRURNUSANY01,1,2020,0.555554
NAmerica,PWRURNUSANY01,2,2020,0.555554
NAmerica,PWRURNUSANY01,1,2021,0.555554
NAmerica,PWRURNUSANY01,2,2021,0.555554
NAmerica,PWRURNUSANY01,1,2022,0.555554
NAmerica,PWRURNUSANY01,2,2022,0.555554
NAmerica,PWRURNUSANY01,1,2023,0.555554
NAmerica,PWRURNUSANY01,2,2023,0.555554
NAmerica,PWRURNUSANY01,1,2024,0.555554
NAmerica,PWRURNUSANY01,2,2024,0.555554
NAmerica,PWRURNUSANY01,1,2025,0.555554
NAmerica,PWRURNUSANY01,2,2025,0.555554
NAmerica,PWRURNUSANY01,1,2026,0.555554
NAmerica,PWRURNUSANY01,2,2026,0.555554
NAmerica,PWRURNUSANY01,1,2027,0.555554
NAmerica,PWRURNUSANY01,2,2027,0.555554
NAmerica,PWRURNUSANY01,1,2028,0.555554
NAmerica,PWRURNUSANY01,2,2028,0.555554
NAmerica,PWRURNUSANY01,1,2029,0.555554
NAmerica,PWRURNUSANY01,2,2029,0.555554
NAmerica,PWRURNUSANY01,1,2030,0.555554
NAmerica,PWRURNUSANY01,2,2030,0.555554
NAmerica,PWRURNUSANY01,1,2031,0.555554
NAmerica,PWRURNUSANY01,2,2031,0.555554
NAmerica,PWRURNUSANY01,1,2032,0.555554
NAmerica,PWRURNUSANY01,2,2032,0.555554
NAmerica,PWRURNUSANY01,1,2033,0.555554
NAmerica,PWRURNUSANY01,2,2033,0.555554
NAmerica,PWRURNUSANY01,1,2034,0.555554
NAmerica,PWRURNUSANY01,2,2034,0.555554
NAmerica,PWRURNUSANY01,1,2035,0.555554
NAmerica,PWRURNUSANY01,2,2035,0.555554
NAmerica,PWRURNUSANY01,1,2036,0.555554
NAmerica,PWRURNUSANY01,2,2036,0.555554
NAmerica,PWRURNUSANY01,1,2037,0.555554
NAmerica,PWRURNUSANY01,2,2037,0.555554
NAmerica,PWRURNUSANY01,1,2038,0.555554
NAmerica,PWRURNUSANY01,2,2038,0.555554
NAmerica,PWRURNUSANY01,1,2039,0.555554
NAmerica,PWRURNUSANY01,2,2039,0.555554
NAmerica,PWRURNUSANY01,1,2040,0.555554
NAmerica,PWRURNUSANY01,2,2040,0.555554
NAmerica,PWRURNUSANY01,1,2041,0.555554
NAmerica,PWRURNUSANY01,2,2041,0.555554
NAmerica,PWRURNUSANY01,1,2042,0.555554
NAmerica,PWRURNUSANY01,2,2042,0.555554
NAmerica,PWRURNUSANY01,1,2043,0.555554
NAmerica,PWRURNUSANY01,2,2043,0.555554
NAmerica,PWRURNUSANY01,1,2044,0.555554
NAmerica,PWRURNUSANY01,2,2044,0.555554
NAmerica,PWRURNUSANY01,1,2045,0.555554
NAmerica,PWRURNUSANY01,2,2045,0.555554
NAmerica,PWRURNUSANY01,1,2046,0.555554
NAmerica,PWRURNUSANY01,2,2046,0.555554
NAmerica,PWRURNUSANY01,1,2047,0.555554
NAmerica,PWRURNUSANY01,2,2047,0.555554
NAmerica,PWRURNUSANY01,1,2048,0.555554
NAmerica,PWRURNUSANY01,2,2048,0.555554
NAmerica,PWRURNUSANY01,1,2049,0.555554
NAmerica,PWRURNUSANY01,2,2049,0.555554
NAmerica,PWRURNUSANY01,1,2050,0.555554
NAmerica,PWRURNUSANY01,2,2050,0.555554
NAmerica,PWRURNUSANE01,1,2019,0.555554
NAmerica,PWRURNUSANE01,2,2019,0.555554
NAmerica,PWRURNUSANE01,1,2020,0.555554
NAmerica,PWRURNUSANE01,2,2020,0.555554
NAmerica,PWRURNUSANE01,1,2021,0.555554
NAmerica,PWRURNUSANE01,2,2021,0.555554
NAmerica,PWRURNUSANE01,1,2022,0.555554
NAmerica,PWRURNUSANE01,2,2022,0.555554
NAmerica,PWRURNUSANE01,1,2023,0.555554
NAmerica,PWRURNUSANE01,2,2023,0.555554
NAmerica,PWRURNUSANE01,1,2024,0.555554
NAmerica,PWRURNUSANE01,2,2024,0.555554
NAmerica,PWRURNUSANE01,1,2025,0.555554
NAmerica,PWRURNUSANE01,2,2025,0.555554
NAmerica,PWRURNUSANE01,1,2026,0.555554
NAmerica,PWRURNUSANE01,2,2026,0.555554
NAmerica,PWRURNUSANE01,1,2027,0.555554
NAmerica,PWRURNUSANE01,2,2027,0.555554
NAmerica,PWRURNUSANE01,1,2028,0.555554
NAmerica,PWRURNUSANE01,2,2028,0.555554
NAmerica,PWRURNUSANE01,1,2029,0.555554
NAmerica,PWRURNUSANE01,2,2029,0.555554
NAmerica,PWRURNUSANE01,1,2030,0.555554
NAmerica,PWRURNUSANE01,2,2030,0.555554
NAmerica,PWRURNUSANE01,1,2031,0.555554
NAmerica,PWRURNUSANE01,2,2031,0.555554
NAmerica,PWRURNUSANE01,1,2032,0.555554
NAmerica,PWRURNUSANE01,2,2032,0.555554
NAmerica,PWRURNUSANE01,1,2033,0.555554
NAmerica,PWRURNUSANE01,2,2033,0.555554
NAmerica,PWRURNUSANE01,1,2034,0.555554
NAmerica,PWRURNUSANE01,2,2034,0.555554
NAmerica,PWRURNUSANE01,1,2035,0.555554
NAmerica,PWRURNUSANE01,2,2035,0.555554
NAmerica,PWRURNUSANE01,1,2036,0.555554
NAmerica,PWRURNUSANE01,2,2036,0.555554
NAmerica,PWRURNUSANE01,1,2037,0.555554
NAmerica,PWRURNUSANE01,2,2037,0.555554
NAmerica,PWRURNUSANE01,1,2038,0.555554
NAmerica,PWRURNUSANE01,2,2038,0.555554
NAmerica,PWRURNUSANE01,1,2039,0.555554
NAmerica,PWRURNUSANE01,2,2039,0.555554
NAmerica,PWRURNUSANE01,1,2040,0.555554
NAmerica,PWRURNUSANE01,2,2040,0.555554
NAmerica,PWRURNUSANE01,1,2041,0.555554
NAmerica,PWRURNUSANE01,2,2041,0.555554
NAmerica,PWRURNUSANE01,1,2042,0.555554
NAmerica,PWRURNUSANE01,2,2042,0.555554
NAmerica,PWRURNUSANE01,1,2043,0.555554
NAmerica,PWRURNUSANE01,2,2043,0.555554
NAmerica,PWRURNUSANE01,1,2044,0.555554
NAmerica,PWRURNUSANE01,2,2044,0.555554
NAmerica,PWRURNUSANE01,1,2045,0.555554
NAmerica,PWRURNUSANE01,2,2045,0.555554
NAmerica,PWRURNUSANE01,1,2046,0.555554
NAmerica,PWRURNUSANE01,2,2046,0.555554
NAmerica,PWRURNUSANE01,1,2047,0.555554
NAmerica,PWRURNUSANE01,2,2047,0.555554
NAmerica,PWRURNUSANE01,1,2048,0.555554
NAmerica,PWRURNUSANE01,2,2048,0.555554
NAmerica,PWRURNUSANE01,1,2049,0.555554
NAmerica,PWRURNUSANE01,2,2049,0.555554
NAmerica,PWRURNUSANE01,1,2050,0.555554
NAmerica,PWRURNUSANE01,2,2050,0.555554
NAmerica,PWRURNUSAAL01,1,2019,0.555554
NAmerica,PWRURNUSAAL01,2,2019,0.555554
NAmerica,PWRURNUSAAL01,1,2020,0.555554
NAmerica,PWRURNUSAAL01,2,2020,0.555554
NAmerica,PWRURNUSAAL01,1,2021,0.555554
NAmerica,PWRURNUSAAL01,2,2021,0.555554
NAmerica,PWRURNUSAAL01,1,2022,0.555554
NAmerica,PWRURNUSAAL01,2,2022,0.555554
NAmerica,PWRURNUSAAL01,1,2023,0.555554
NAmerica,PWRURNUSAAL01,2,2023,0.555554
NAmerica,PWRURNUSAAL01,1,2024,0.555554
NAmerica,PWRURNUSAAL01,2,2024,0.555554
NAmerica,PWRURNUSAAL01,1,2025,0.555554
NAmerica,PWRURNUSAAL01,2,2025,0.555554
NAmerica,PWRURNUSAAL01,1,2026,0.555554
NAmerica,PWRURNUSAAL01,2,2026,0.555554
NAmerica,PWRURNUSAAL01,1,2027,0.555554
NAmerica,PWRURNUSAAL01,2,2027,0.555554
NAmerica,PWRURNUSAAL01,1,2028,0.555554
NAmerica,PWRURNUSAAL01,2,2028,0.555554
NAmerica,PWRURNUSAAL01,1,2029,0.555554
NAmerica,PWRURNUSAAL01,2,2029,0.555554
NAmerica,PWRURNUSAAL01,1,2030,0.555554
NAmerica,PWRURNUSAAL01,2,2030,0.555554
NAmerica,PWRURNUSAAL01,1,2031,0.555554
NAmerica,PWRURNUSAAL01,2,2031,0.555554
NAmerica,PWRURNUSAAL01,1,2032,0.555554
NAmerica,PWRURNUSAAL01,2,2032,0.555554
NAmerica,PWRURNUSAAL01,1,2033,0.555554
NAmerica,PWRURNUSAAL01,2,2033,0.555554
NAmerica,PWRURNUSAAL01,1,2034,0.555554
NAmerica,PWRURNUSAAL01,2,2034,0.555554
NAmerica,PWRURNUSAAL01,1,2035,0.555554
NAmerica,PWRURNUSAAL01,2,2035,0.555554
NAmerica,PWRURNUSAAL01,1,2036,0.555554
NAmerica,PWRURNUSAAL01,2,2036,0.555554
NAmerica,PWRURNUSAAL01,1,2037,0.555554
NAmerica,PWRURNUSAAL01,2,2037,0.555554
NAmerica,PWRURNUSAAL01,1,2038,0.555554
NAmerica,PWRURNUSAAL01,2,2038,0.555554
NAmerica,PWRURNUSAAL01,1,2039,0.555554
NAmerica,PWRURNUSAAL01,2,2039,0.555554
NAmerica,PWRURNUSAAL01,1,2040,0.555554
NAmerica,PWRURNUSAAL01,2,2040,0.555554
NAmerica,PWRURNUSAAL01,1,2041,0.555554
NAmerica,PWRURNUSAAL01,2,2041,0.555554
NAmerica,PWRURNUSAAL01,1,2042,0.555554
NAmerica,PWRURNUSAAL01,2,2042,0.555554
NAmerica,PWRURNUSAAL01,1,2043,0.555554
NAmerica,PWRURNUSAAL01,2,2043,0.555554
NAmerica,PWRURNUSAAL01,1,2044,0.555554
NAmerica,PWRURNUSAAL01,2,2044,0.555554
NAmerica,PWRURNUSAAL01,1,2045,0.555554
NAmerica,PWRURNUSAAL01,2,2045,0.555554
NAmerica,PWRURNUSAAL01,1,2046,0.555554
NAmerica,PWRURNUSAAL01,2,2046,0.555554
NAmerica,PWRURNUSAAL01,1,2047,0.555554
NAmerica,PWRURNUSAAL01,2,2047,0.555554
NAmerica,PWRURNUSAAL01,1,2048,0.555554
NAmerica,PWRURNUSAAL01,2,2048,0.555554
NAmerica,PWRURNUSAAL01,1,2049,0.555554
NAmerica,PWRURNUSAAL01,2,2049,0.555554
NAmerica,PWRURNUSAAL01,1,2050,0.555554
NAmerica,PWRURNUSAAL01,2,2050,0.555554
NAmerica,PWRURNUSACA01,1,2019,0.555554
NAmerica,PWRURNUSACA01,2,2019,0.555554
NAmerica,PWRURNUSACA01,1,2020,0.555554
NAmerica,PWRURNUSACA01,2,2020,0.555554
NAmerica,PWRURNUSACA01,1,2021,0.555554
NAmerica,PWRURNUSACA01,2,2021,0.555554
NAmerica,PWRURNUSACA01,1,2022,0.555554
NAmerica,PWRURNUSACA01,2,2022,0.555554
NAmerica,PWRURNUSACA01,1,2023,0.555554
NAmerica,PWRURNUSACA01,2,2023,0.555554
NAmerica,PWRURNUSACA01,1,2024,0.555554
NAmerica,PWRURNUSACA01,2,2024,0.555554
NAmerica,PWRURNUSACA01,1,2025,0.555554
NAmerica,PWRURNUSACA01,2,2025,0.555554
NAmerica,PWRURNUSACA01,1,2026,0.555554
NAmerica,PWRURNUSACA01,2,2026,0.555554
NAmerica,PWRURNUSACA01,1,2027,0.555554
NAmerica,PWRURNUSACA01,2,2027,0.555554
NAmerica,PWRURNUSACA01,1,2028,0.555554
NAmerica,PWRURNUSACA01,2,2028,0.555554
NAmerica,PWRURNUSACA01,1,2029,0.555554
NAmerica,PWRURNUSACA01,2,2029,0.555554
NAmerica,PWRURNUSACA01,1,2030,0.555554
NAmerica,PWRURNUSACA01,2,2030,0.555554
NAmerica,PWRURNUSACA01,1,2031,0.555554
NAmerica,PWRURNUSACA01,2,2031,0.555554
NAmerica,PWRURNUSACA01,1,2032,0.555554
NAmerica,PWRURNUSACA01,2,2032,0.555554
NAmerica,PWRURNUSACA01,1,2033,0.555554
NAmerica,PWRURNUSACA01,2,2033,0.555554
NAmerica,PWRURNUSACA01,1,2034,0.555554
NAmerica,PWRURNUSACA01,2,2034,0.555554
NAmerica,PWRURNUSACA01,1,2035,0.555554
